"_raw","_time",a,"ajax_page_request","ajax_request",bytes,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",db,eventtype,"favorite_table",file,goto,host,ident,index,l,lang,linecount,method,"no_debug",nocache,onclick,onerror,onload,other,pos,punct,"recent_table",referer,"referer_domain","req_time",root,route,server,source,sourcetype,"splunk_server","splunk_server_group",src,status,"sync_favorite_tables",table,tag,"tag::eventtype",timeendpos,timestartpos,token,uri,"uri_domain","uri_path","uri_query",user,useragent,v,vRxe,version,x
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/functions.js?v=5.2.1 HTTP/1.1"" 200 148069 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,148069,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"functions.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/functions.js?v=5.2.1",,"/phpmyadmin/js/dist/functions.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/doclinks.js?v=5.2.1 HTTP/1.1"" 200 18276 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,18276,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"doclinks.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/doclinks.js?v=5.2.1",,"/phpmyadmin/js/dist/doclinks.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/config.js?v=5.2.1 HTTP/1.1"" 200 24059 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,24059,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"config.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/config.js?v=5.2.1",,"/phpmyadmin/js/dist/config.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/cross_framing_protection.js?v=5.2.1 HTTP/1.1"" 200 405 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,405,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"cross_framing_protection.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/cross_framing_protection.js?v=5.2.1",,"/phpmyadmin/js/dist/cross_framing_protection.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/menu_resizer.js?v=5.2.1 HTTP/1.1"" 200 5729 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,5729,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"menu_resizer.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/menu_resizer.js?v=5.2.1",,"/phpmyadmin/js/dist/menu_resizer.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/jquery/jquery.debounce-1.0.6.js?v=5.2.1 HTTP/1.1"" 200 1608 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,1608,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery.debounce-1.0.6.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////.-...?=.._/.""___""-""_""/._(_",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/jquery.debounce-1.0.6.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/jquery.debounce-1.0.6.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/jquery/jquery-ui-timepicker-addon.js?v=5.2.1 HTTP/1.1"" 200 78475 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,78475,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery-ui-timepicker-addon.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////---.?=.._/.""___""-""_""/._(__",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/jquery-ui-timepicker-addon.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/jquery-ui-timepicker-addon.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/jquery/jquery.validate.min.js?v=5.2.1 HTTP/1.1"" 200 24601 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,24601,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery.validate.min.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////...?=.._/.""___""-""_""/._(__.",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/jquery.validate.min.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/jquery.validate.min.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/bootstrap/bootstrap.bundle.min.js?v=5.2.1 HTTP/1.1"" 200 80420 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,80420,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"bootstrap.bundle.min.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////...?=.._/.""___""-""_""/._(__.",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/bootstrap/bootstrap.bundle.min.js?v=5.2.1",,"/phpmyadmin/js/vendor/bootstrap/bootstrap.bundle.min.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/js.cookie.js?v=5.2.1 HTTP/1.1"" 200 3883 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,3883,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"js.cookie.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////..?=.._/.""___""-""_""/._(__.;_",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/js.cookie.js?v=5.2.1",,"/phpmyadmin/js/vendor/js.cookie.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/jquery/jquery-ui.min.js?v=5.2.1 HTTP/1.1"" 200 255084 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,255084,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery-ui.min.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////-..?=.._/.""___""-""_""/._(__.",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/jquery-ui.min.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/jquery-ui.min.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/name-conflict-fixes.js?v=5.2.1 HTTP/1.1"" 200 43 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,43,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"name-conflict-fixes.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////--.?=.._/.""___""-""_""/._(__.;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/name-conflict-fixes.js?v=5.2.1",,"/phpmyadmin/js/dist/name-conflict-fixes.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/keyhandler.js?v=5.2.1 HTTP/1.1"" 200 2059 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,2059,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"keyhandler.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/keyhandler.js?v=5.2.1",,"/phpmyadmin/js/dist/keyhandler.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/dist/ajax.js?v=5.2.1 HTTP/1.1"" 200 29948 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,29948,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"ajax.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/dist/ajax.js?v=5.2.1",,"/phpmyadmin/js/dist/ajax.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/sprintf.js?v=5.2.1 HTTP/1.1"" 200 7409 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,7409,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"sprintf.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_////.?=.._/.""___""-""_""/._(__.;_;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/sprintf.js?v=5.2.1",,"/phpmyadmin/js/vendor/sprintf.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/codemirror/addon/lint/lint.css?v=5.2.1 HTTP/1.1"" 200 3035 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,3035,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"lint.css",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_///////.?=.._/.""___""-""_""/._(__.",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/codemirror/addon/lint/lint.css?v=5.2.1",,"/phpmyadmin/js/vendor/codemirror/addon/lint/lint.css","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/jquery/jquery-migrate.min.js?v=5.2.1 HTTP/1.1"" 200 13467 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,13467,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery-migrate.min.js",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////-..?=.._/.""___""-""_""/._(__.",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/jquery/jquery-migrate.min.js?v=5.2.1",,"/phpmyadmin/js/vendor/jquery/jquery-migrate.min.js","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/js/vendor/codemirror/lib/codemirror.css?v=5.2.1 HTTP/1.1"" 200 8720 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,8720,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"codemirror.css",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_//////.?=.._/.""___""-""_""/._(__.;",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/js/vendor/codemirror/lib/codemirror.css?v=5.2.1",,"/phpmyadmin/js/vendor/codemirror/lib/codemirror.css","v=5.2.1","-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0","5.2.1",,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:57 +0530] ""GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui.css HTTP/1.1"" 200 36566 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:57.000+0530",,,,36566,"::1",,14,27,11,may,57,wednesday,2026,330,,,,"jquery-ui.css",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_/////-._/.""___""-""_""/._(__.;_;_)",,"-",,"27/May/2026:14:11:57 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/themes/pmahomme/jquery/jquery-ui.css",,"/phpmyadmin/themes/pmahomme/jquery/jquery-ui.css",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"::1 - - [27/May/2026:14:11:51 +0530] ""GET /phpmyadmin/ HTTP/1.1"" 200 16968 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0""","2026-05-27T14:11:51.000+0530",,,,16968,"::1",,14,27,11,may,51,wednesday,2026,330,,,,,,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"::_-_-_[//:::_+]_""_//_/.""___""-""_""/._(__.;_;_)_/._(",,"-",,"27/May/2026:14:11:51 +0530",phpmyadmin,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,35,9,,"/phpmyadmin/",,"/phpmyadmin/",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",,,"HTTP/1.1",
"223.228.188.95 - - [27/May/2026:14:11:11 +0530] ""GET /dashboard/home.php HTTP/1.1"" 200 6767 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0""","2026-05-27T14:11:11.000+0530",,,,6767,"223.228.188.95",,14,27,11,may,11,wednesday,2026,330,,,,"home.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//._/.""___""-""_""/._(__.;_;_)_/.",,"-",,"27/May/2026:14:11:11 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,46,20,,"/dashboard/home.php",,"/dashboard/home.php",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",,,"HTTP/1.1",
"223.228.188.95 - - [27/May/2026:14:10:55 +0530] ""GET /dashboard/login.php HTTP/1.1"" 200 6026 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0""","2026-05-27T14:10:55.000+0530",,,,6026,"223.228.188.95",,14,27,10,may,55,wednesday,2026,330,,,,"login.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//._/.""___""-""_""/._(__.;_;_)_/.",,"-",,"27/May/2026:14:10:55 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,46,20,,"/dashboard/login.php",,"/dashboard/login.php",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",,,"HTTP/1.1",
"223.228.188.95 - - [27/May/2026:14:09:24 +0530] ""POST /dashboard/upload.php HTTP/1.1"" 200 251 ""http://3.25.181.80/dashboard/upload.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0""","2026-05-27T14:09:24.000+0530",,,,251,"223.228.188.95",,14,27,9,may,24,wednesday,2026,330,,,,"upload.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,POST,,,,,,,,"..._-_-_[//:::_+]_""_//._/.""___""://...//.""_""/._(__.",,"http://3.25.181.80/dashboard/upload.php","http://3.25.181.80","27/May/2026:14:09:24 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,200,,,,,46,20,,"/dashboard/upload.php",,"/dashboard/upload.php",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",,,"HTTP/1.1",
